month,ticker,jobs,water_mgal
2025-02,SM,18,391.47311366
2025-02,XOM,57,1422.526257
2025-03,APA,18,489.925044
2025-03,AR,6,110.03718599999999
2025-03,BP,23,618.879896
2025-03,CIVI,5,206.456059
2025-03,COP,93,1428.173492
2025-03,CRK,4,200.780218
2025-03,CTRA,13,260.209085
2025-03,CVX,60,953.0132372401445
2025-03,DVN,47,787.1514988
2025-03,EOG,65,1350.149388
2025-03,EQT,14,438.8351506780307
2025-03,EXE,10,319.586862
2025-03,FANG,37,1049.089058
2025-03,HPK,12,196.28637
2025-03,MTDR,14,309.0047041224283
2025-03,MUR,5,86.46728999999999
2025-03,OVV,16,310.501469
2025-03,OXY,45,983.2008050000001
2025-03,PR,21,461.11863
2025-03,RRC,3,96.43715700000001
2025-03,SM,15,324.44089230000003
2025-03,XOM,71,1678.6125849999999
2025-04,APA,16,412.092408
2025-04,AR,11,243.91418871
2025-04,BP,21,712.691724
2025-04,CIVI,19,403.86697
2025-04,COP,94,1580.2102737999999
2025-04,CRK,4,179.45038399999999
2025-04,CTRA,24,575.2680790000001
2025-04,CVX,55,1052.23462548
2025-04,DVN,37,634.4503888
2025-04,EOG,54,1171.46211
2025-04,EQT,12,221.77785903778351
2025-04,EXE,9,284.352684
2025-04,FANG,33,859.51921638
2025-04,HPK,5,140.278614
2025-04,MTDR,12,254.577514
2025-04,MUR,12,198.821595
2025-04,OVV,10,223.15668053
2025-04,OXY,48,1020.096803
2025-04,PR,21,435.20815799999997
2025-04,RRC,7,105.187114
2025-04,SM,24,557.39876236
2025-04,XOM,84,1861.822629
2025-05,APA,21,461.089943
2025-05,AR,2,59.821355999999994
2025-05,BP,15,403.90826500000003
2025-05,CIVI,13,314.83747
2025-05,COP,102,1495.2035829000001
2025-05,CRK,6,220.452584
2025-05,CTRA,23,419.6446
2025-05,CVX,59,994.79838646
2025-05,DVN,33,562.4459384
2025-05,EOG,55,1125.474378
2025-05,EQT,10,277.1033736085192
2025-05,EXE,2,62.76858
2025-05,FANG,42,1077.1624378067288
2025-05,HPK,3,71.246994
2025-05,MTDR,11,231.449881
2025-05,MUR,5,100.857082
2025-05,OVV,26,599.70378533
2025-05,OXY,48,955.90348
2025-05,PR,17,399.213906
2025-05,SM,16,350.10715698
2025-05,XOM,73,1773.529377
2025-06,APA,20,431.091696
2025-06,AR,3,78.087702
2025-06,BP,12,300.891436
2025-06,CIVI,6,132.366552
2025-06,COP,96,1006.8167861
2025-06,CRK,5,207.348975
2025-06,CTRA,24,470.623634
2025-06,CVX,65,1060.50175166
2025-06,DVN,42,808.3565168
2025-06,EOG,49,969.7086
2025-06,EQT,13,302.4415188189169
2025-06,EXE,13,326.010636
2025-06,FANG,35,837.4616696241367
2025-06,HPK,4,119.228424
2025-06,MTDR,7,167.6597533004442
2025-06,MUR,6,84.395262
2025-06,OXY,33,642.8583799
2025-06,PR,25,764.0637849999999
2025-06,RRC,5,141.604498
2025-06,SM,14,369.58115712
2025-06,XOM,75,1979.9441229999998
2025-07,APA,6,130.48239999999998
2025-07,AR,6,157.229058
2025-07,BP,9,200.423871
2025-07,CIVI,5,99.88752
2025-07,COP,58,942.1942581000001
2025-07,CRK,1,50.858724
2025-07,CTRA,14,258.772354
2025-07,CVX,52,856.89759244
2025-07,DVN,23,464.9156736
2025-07,EOG,30,615.644946
2025-07,EQT,8,179.6722186
2025-07,EXE,8,120.550962
2025-07,FANG,44,1003.770021
2025-07,HPK,1,28.601034
2025-07,MTDR,17,404.709053
2025-07,MUR,4,58.279662
2025-07,OVV,8,182.27600999999999
2025-07,OXY,33,678.475935
2025-07,PR,26,473.274981
2025-07,RRC,3,108.076806
2025-07,SM,15,286.999776
2025-07,XOM,83,2180.891077
2025-08,APA,11,272.980134
2025-08,AR,5,108.77243999999999
2025-08,BP,7,265.054697
2025-08,CIVI,5,168.49681900000002
2025-08,COP,59,922.6896998
2025-08,CRK,6,276.841284
2025-08,CTRA,25,632.5267407032841
2025-08,CVX,62,1055.898045
2025-08,DVN,38,500.0076396
2025-08,EOG,48,923.60184
2025-08,EXE,8,193.382028
2025-08,FANG,70,1423.4988179415616
2025-08,HPK,3,63.992081999999996
2025-08,MTDR,7,199.89017664262042
2025-08,OVV,21,593.413272
2025-08,OXY,34,647.103442
2025-08,PR,19,382.948602
2025-08,RRC,7,162.828685
2025-08,SM,14,377.72144676
2025-08,XOM,95,1990.471598
2025-09,APA,13,312.659382
2025-09,AR,6,142.226238
2025-09,BP,9,283.134681
2025-09,CIVI,15,388.893678
2025-09,COP,115,1450.357745
2025-09,CRK,3,107.38462200000001
2025-09,CTRA,24,557.3584458011147
2025-09,CVX,40,867.474027
2025-09,DVN,45,816.8714736
2025-09,EOG,52,948.973914
2025-09,EQT,12,334.25624686
2025-09,EXE,8,231.732228
2025-09,FANG,37,913.036057
2025-09,MTDR,18,420.9381055438401
2025-09,OVV,17,409.05375
2025-09,OXY,47,935.429541
2025-09,PR,21,526.715046
2025-09,RRC,6,128.09737
2025-09,SM,3,86.484804
2025-09,XOM,81,1741.080438
2025-10,APA,13,283.795302
2025-10,AR,7,115.20705
2025-10,BP,8,195.429138
2025-10,CIVI,2,45.301204
2025-10,COP,74,1084.6331
2025-10,CRK,5,173.221545
2025-10,CTRA,16,365.168924
2025-10,CVX,42,746.0794470000001
2025-10,DVN,48,759.669834
2025-10,EOG,32,746.504598
2025-10,EQT,19,551.33038481
2025-10,EXE,4,137.83749
2025-10,FANG,38,947.7545248820396
2025-10,HPK,3,74.65836
2025-10,MTDR,12,258.5442170808342
2025-10,OVV,4,101.631012
2025-10,OXY,59,1254.898281
2025-10,PR,25,506.63925800000004
2025-10,RRC,4,94.82480699999999
2025-10,SM,3,110.73216
2025-10,XOM,63,1644.9013650000002
2025-11,APA,11,237.755154
2025-11,AR,5,83.165082
2025-11,BP,16,299.789801
2025-11,COP,63,1144.531873
2025-11,CRK,5,213.750579
2025-11,CTRA,24,491.806445663
2025-11,CVX,43,744.666831
2025-11,DVN,29,423.2344704
2025-11,EOG,45,1067.70678
2025-11,EXE,6,223.982052
2025-11,FANG,56,1498.571733707
2025-11,HPK,6,169.596546
2025-11,MTDR,14,295.700191
2025-11,OXY,43,731.163731
2025-11,PR,22,452.589667
2025-11,RRC,5,107.688073
2025-11,SM,3,112.70099400000001
2025-11,XOM,90,2532.859743
2025-12,APA,8,152.368314
2025-12,AR,9,282.49242
2025-12,BP,22,724.888389
2025-12,CIVI,6,138.559827
2025-12,COP,87,1478.110339641
2025-12,CRK,1,53.528647
2025-12,CTRA,20,409.73520552
2025-12,CVX,38,701.5802958278
2025-12,DVN,40,730.944165
2025-12,EOG,15,382.045944
2025-12,EQT,15,413.61441284
2025-12,EXE,2,95.15293199999999
2025-12,FANG,48,876.675377872
2025-12,HPK,4,105.52554599999999
2025-12,MTDR,2,34.115925000000004
2025-12,MUR,3,70.000308
2025-12,OXY,47,1030.093438678
2025-12,PR,19,429.20052
2025-12,RRC,7,236.10853500000002
2025-12,SM,6,209.66904
2025-12,XOM,93,2356.6182870000002
2026-01,APA,4,70.984116
2026-01,AR,8,83.97148200000001
2026-01,BP,16,418.067345
2026-01,CIVI,14,325.80981421
2026-01,COP,70,1130.028180228
2026-01,CTRA,17,364.384404397
2026-01,CVX,34,534.2889118429
2026-01,DVN,24,452.5013346
2026-01,EOG,7,209.348916
2026-01,EQT,5,87.93993599
2026-01,FANG,37,802.3007903519082
2026-01,HPK,2,32.809602
2026-01,MTDR,17,346.483075
2026-01,MUR,4,61.925681999999995
2026-01,OVV,3,73.218768
2026-01,OXY,48,948.3069680000001
2026-01,PR,19,397.86432
2026-01,RRC,2,52.551305
2026-01,SM,15,352.578282
2026-01,XOM,94,2284.154387475
2026-02,APA,8,180.469002
2026-02,AR,10,266.99215200000003
2026-02,BP,17,437.586158132
2026-02,CIVI,14,346.3830796219164
2026-02,COP,64,1283.0338899242001
2026-02,CRK,5,306.737937
2026-02,CTRA,21,463.58078656000004
2026-02,CVX,38,687.13805577
2026-02,DVN,45,814.931355
2026-02,EOG,16,330.729042
2026-02,EQT,14,369.24463964
2026-02,FANG,44,1020.1495513540233
2026-02,MTDR,15,270.07451504200003
2026-02,OVV,4,74.54248199999999
2026-02,OXY,53,1018.47478608
2026-02,PR,21,450.53001
2026-02,RRC,3,75.170835
2026-02,SM,6,171.30477
2026-02,XOM,64,1369.376101759
2026-03,APA,21,638.101716
2026-03,AR,4,93.409638
2026-03,BP,16,354.689027961
2026-03,CIVI,12,280.319094
2026-03,COP,66,1037.8193806680001
2026-03,CRK,7,311.795909
2026-03,CTRA,26,569.2248019150001
2026-03,CVX,50,685.5134801369
2026-03,DVN,39,753.3495606
2026-03,EOG,16,322.916076
2026-03,EQT,22,419.24160078
2026-03,FANG,36,950.016051054
2026-03,MTDR,5,122.96747496
2026-03,OXY,71,1544.262357551
2026-03,PR,29,614.3919599999999
2026-03,RRC,6,102.091526
2026-03,SM,13,365.670606
2026-03,XOM,62,1408.267818973
2026-04,APA,25,620.514132
2026-04,AR,10,157.475808
2026-04,BP,19,396.616571482
2026-04,CIVI,15,268.469708299
2026-04,COP,79,1524.3040452970001
2026-04,CRK,5,210.288855
2026-04,CTRA,18,353.123934729
2026-04,CVX,41,889.703428712
2026-04,DVN,44,821.2520232
2026-04,EOG,13,317.716224
2026-04,EQT,6,137.63110171
2026-04,FANG,50,1224.826237059
2026-04,MTDR,11,238.92663957
2026-04,OVV,18,503.37949199999997
2026-04,OXY,39,901.98155215
2026-04,PR,29,666.0827899999999
2026-04,RRC,6,145.522091
2026-04,SM,14,357.858625
2026-04,XOM,55,1399.466813222
2026-05,APA,18,385.227066
2026-05,BP,11,224.969755414
2026-05,CIVI,8,221.123893
2026-05,COP,82,1530.2899353149999
2026-05,CRK,5,197.66133200000002
2026-05,CTRA,16,641.5511396405
2026-05,CVX,41,620.3693011188
2026-05,DVN,42,714.3374238
2026-05,EQT,10,273.07688878
2026-05,FANG,34,893.5862631609
2026-05,MTDR,12,407.28287696
2026-05,OVV,10,216.7683
2026-05,OXY,49,1194.08274632
2026-05,PR,19,382.132884
2026-05,RRC,9,195.877817
2026-05,SM,6,102.521636
2026-05,XOM,16,430.615419
2026-06,APA,11,160.8054
2026-06,CIVI,15,349.570024
2026-06,COP,41,887.9034896640001
2026-06,CRK,2,72.82444699999999
2026-06,CTRA,15,284.308671183
2026-06,CVX,26,438.88509920070004
2026-06,DVN,48,905.6985042
2026-06,EOG,4,130.96893599999999
2026-06,EQT,7,174.15866301
2026-06,FANG,24,598.64201164
2026-06,MTDR,13,405.961090758
2026-06,OXY,24,541.508153817
2026-06,PR,13,412.46373000000006
2026-06,RRC,5,94.398652
2026-06,SM,3,70.420182
2026-06,XOM,14,504.172811
2026-07,COP,10,235.767900881
2026-07,CTRA,14,303.68598621900003
2026-07,CVX,12,128.9520802078
2026-07,MTDR,4,91.43351799999999
2026-07,SM,6,104.475042
2026-07,XOM,3,141.483189
