month,op,jobs,water_mgal
2012-04,"MERITAGE ENERGY COMPANY, LLC",2,0.0
2012-04,MEWBOURNE OIL COMPANY,5,0.0
2012-04,"MIDENERGY OPERATING, LLC",1,0.697997
2012-04,MOHICAN OPERATING,1,0.0
2012-04,MURPHY EXPLORATION AND PRODUCTION USA,8,0.0
2012-04,"NEWARK E&P OPERATING, LLC",2,0.8931720000000001
2012-04,NEWFIELD EXPLORATION,32,31.464615
2012-04,"NOBLE ENERGY, INC.",65,0.694062
2012-04,OASIS PETROLEUM,10,0.0
2012-04,OCCIDENTAL OIL AND GAS,87,3.1013870000000003
2012-04,"PALOMA RESOURCES, LLC",2,0.0
2012-04,PARALLEL PETROLEUM LLC,3,0.0
2012-04,"PARSLEY ENERGY OPERATIONS, LLC",2,6.3
2012-04,"PATARA OIL & GAS, LLC",1,0.0
2012-04,"PATRIOT RESOURCES, INC.",2,0.0
2012-04,PDC ENERGY,12,1.9552900000000002
2012-04,PENN VIRGINIA OIL & GAS CORPORATION,4,0.0
2012-04,PENNSYLVANIA GENERAL ENERGY,2,11.647168
2012-04,"PETRO HUNT, L.L.C.",8,0.0
2012-04,"PETROGLYPH OPERATING COMPANY, INC.",5,0.0
2012-04,PETROQUEST ENERGY LLC,6,0.0
2012-04,"PICEANCE ENERGY, LLC",1,3.215909
2012-04,"PIEDRA OPERATING, LLC",1,0.797216
2012-04,PIONEER NATURAL RESOURCES,81,35.069583
2012-04,PITTS ENERGY CO,2,0.0
2012-04,PLAINS EXPLORATION & PRODUCTION COMPANY,11,0.0
2012-04,PRIMEXX OPERATING CORPORATION,2,0.0
2012-04,"PROPEL ENERGY, LLC",1,0.01781
2012-04,QEP ENERGY COMPANY,18,1.243577
2012-04,"QUANTUM RESOURCES MANAGEMENT, LLC",5,0.0
2012-04,QUICKSILVER RESOURCES INC.,10,0.0
2012-04,RANGE RESOURCES CORPORATION,27,12.509485999999999
2012-04,"RELIANCE ENERGY, INC",2,0.0
2012-04,RESOLUTE NATURAL RESOURCES,4,1.66548
2012-04,REX ENERGY,4,0.0
2012-04,"RICE DRILLING B, LLC",1,10.828314
2012-04,RK PETROLEUM CORP.,1,0.0
2012-04,RKI EXPLORATION & PRODUCTION,1,0.0
2012-04,ROFF OPERATING COMPANY,1,0.0
2012-04,ROSETTA RESOURCES,4,18.048379999999998
2012-04,"RSP PERMIAN, LLC",1,0.0
2012-04,"S. B. STREET OPERATING, INC.",2,0.0
2012-04,SAMSON,13,0.0
2012-04,SANDRIDGE ENERGY,89,3.57214
2012-04,SANGUINE GAS EXPLORATION,1,0.0
2012-04,SEABOARD OPERATING CO.,2,0.0
2012-04,SENECA RESOURCES CORPORATION,1,0.0
2012-04,SHELL OIL COMPANY AFFILIATE,24,52.394034
2012-04,SINCLAIR OIL & GAS COMPANY,1,0.0
2012-04,"SLAWSON EXPLORATION COMPANY, INC.",7,0.0
2012-04,SM ENERGY,15,0.0
2012-04,SNYDER BROTHERS INC.,2,0.0
2012-04,"SOUTHWEST ROYALTIES, INC.",5,0.0
2012-04,SOUTHWESTERN ENERGY,46,0.0
2012-04,STATOIL OIL & GAS LP,11,13.161947999999999
2012-04,STONE ENERGY CORPORATION,1,4.831428
2012-04,STRAT LAND EXPLORATION CO,2,0.398529
2012-04,SUMMIT PETROLEUM LLC,4,7.618212
2012-04,"SWIFT ENERGY OPERATING, LLC",4,0.0
2012-04,TALISMAN ENERGY USA INC.,13,0.0
2012-04,"TAQA NORTH USA, INC.",1,0.369833
2012-04,TECPETROL OPERATING LLC,2,0.0
2012-04,"TEXAKOMA OPERATING, L.P.",1,0.0
2012-04,"TEXAS ENERGY HOLDINGS, INC.",1,0.0
2012-04,"TEXLAND PETROLEUM, LP",2,0.036214
2012-04,"THE CUMMING COMPANY, INC.",1,0.0
2012-04,"TITAN OPERATING, LLC",1,0.0
2012-04,TREY RESOURCES INC.,1,0.0
2012-04,"TRIO CONSULTING & MANAGEMENT, LLC",1,0.0
2012-04,ULTRA RESOURCES,7,0.0
2012-04,UNIT PETROLEUM,1,0.0
2012-04,"VERITAS ENERGY, LLC",2,0.0
2012-04,"W&T OFFSHORE, INC.",5,0.0
2012-04,WALTER EXPLORATION COMPANY,2,0.0
2012-04,WARD PETROLEUM,1,0.0
2012-04,"WG OPERATING, INC.",3,0.0
2012-04,WHITING PETROLEUM,40,0.0
2012-04,WILDHORSE RESOURCES LLC,1,6.720663
2012-04,WILLIAMS OIL COMPANY,2,0.0
2012-04,WINDSOR PERMIAN LLC,3,0.0
2012-04,WPX ENERGY,11,4.889377
2012-04,XTO ENERGY/EXXONMOBIL,96,48.812652
2012-04,ZARGON OIL (ND) INC.,1,0.093702
2012-04,"ZAVANNA, LLC",5,0.0
2012-04,"ZENERGY, INC.",4,0.0
2012-05,AERA ENERGY LLC,75,0.0
2012-05,AMERICAN EAGLE ENERGY CORPORATION,1,1.482558
2012-05,ANADARKO PETROLEUM CORPORATION,114,41.585568
2012-05,ANTERO RESOURCES CORPORATION,5,0.0
2012-05,APACHE CORPORATION,74,0.978614
2012-05,"APOLLO OPERATING, LLC",3,0.0
2012-05,"ARUBA PETROLEUM, INC.",4,0.0
2012-05,ATHLON ENERGY OPERATING LLC,8,0.0
2012-05,"AXIA ENERGY, LLC",2,1.822632
2012-05,"BAYSWATER EXPLORATION & PRODUCTION, LLC",3,0.279016
2012-05,BAYTEX ENERGY USA LTD,2,2.605297
2012-05,"BC OPERATING, INC.",2,0.0
2012-05,BERRY PETROLEUM,4,0.0
2012-05,"BEST PETROLEUM EXPLORATIONS, INC.",1,0.0
2012-05,BHP BILLITON PETROLEUM,37,12.52228
2012-05,"BIG STAR OIL & GAS, LLC",3,0.0
2012-05,BILL BARRETT CORP,32,15.760792
2012-05,"BLACK RAVEN ENERGY, INC.",3,0.060051
2012-05,"BLACKBRUSH O & G, INC.",1,0.0
2012-05,BLUE CHIP OIL INC,2,0.287316
2012-05,"BLUESTEM ENERGY HOLDINGS, LLC",3,2.662548
2012-05,"BONANZA CREEK ENERGY, INC.",14,2.992341
2012-05,BP AMERICA PRODUCTION COMPANY,19,0.198689
2012-05,BTA OIL PRODUCERS LLC,1,0.0
2012-05,BVX OPERATING INC.,1,0.0
2012-05,CABOT OIL & GAS CORP,6,0.0
2012-05,CALLON PETROLEUM OPERATING COMPANY,1,1.126146
2012-05,"CANAN OPERATING, INC.",1,4.326294
2012-05,"CARRIZO OIL & GAS, INC.",8,0.0
2012-05,"CHESAPEAKE OPERATING, INC.",145,10.71042
2012-05,CHEVRON USA INC.,32,0.0
2012-05,CHIEF OIL & GAS,4,0.0
2012-05,CIMAREX ENERGY CO.,10,0.0
2012-05,CIMAREX ENERGY CO. OF COLORADO,7,0.0
2012-05,CITATION OIL AND GAS CORP.,2,0.0
2012-05,"CLAYTON WILLIAMS ENERGY, INC.",4,0.0
2012-05,"CLEAR FORK, INC.",1,0.028
2012-05,"CML EXPLORATION, LLC",1,0.0
2012-05,COBRA OIL & GAS CORPORATION,1,1.624752
2012-05,COG OPERATING LLC,39,7.001852
2012-05,COMSTOCK OIL & GAS,5,0.0
2012-05,CONOCOPHILLIPS COMPANY/BURLINGTON RESOURCES,37,6.573243
2012-05,CONSOL ENERGY INC.,13,58.05912707239819
2012-05,"CONTINENTAL RESOURCES, INC",32,3.328363
2012-05,CORNERSTONE NATURAL RESOURCES LLC,2,4.116963
2012-05,CRESCENT POINT ENERGY US CORP,2,2.289232
2012-05,CRIMSON EXPLORATION OPER. INC.,2,0.0
2012-05,CROWN EQUIPMENT CO.,1,0.0
2012-05,"CROWNQUEST OPERATING, LLC",8,0.0
2012-05,DELTA OIL & GAS LTD.,2,0.0
2012-05,"DENBURY ONSHORE, LLC",3,0.037076
2012-05,DEVON ENERGY PRODUCTION COMPANY L. P.,77,58.747253
2012-05,"DISCOVERY OPERATING, INC.",1,0.0
2012-05,"DOMINION NATURAL RESOURCES, LLC",5,0.084924
2012-05,"DTE GAS RESOURCES, LLC",8,0.0
2012-05,"E.G.L. RESOURCES, INC.",1,0.731304
2012-05,EL PASO E&P COMPANY,3,7.465865
2012-05,ENCANA OIL & GAS (USA) INC.,33,27.774802
2012-05,ENDEAVOR ENERGY RESOURCES,11,2.18966
2012-05,ENERGEN RESOURCES CORPORATION,38,3.072426
2012-05,ENERGY CORPORATION OF AMERICA,2,4.462962
2012-05,ENERPLUS RESOURCES (USA) CORPORATION,3,7.219078
2012-05,"ENERVEST, LTD.",10,0.0
2012-05,"EOG RESOURCES, INC.",99,43.836127
2012-05,EP ENERGY,10,0.210739
2012-05,EQT PRODUCTION,11,26.717396
2012-05,"EXCO RESOURCES, INC.",12,0.0
2012-05,"EXL PETROLEUM, LP",2,0.0
2012-05,"FASKEN OIL AND RANCH, LTD.",8,0.0
2012-05,FIDELITY EXPLORATION & PRODUCTION,5,0.218957
2012-05,"FIML NATURAL RESOURCES, LLC",5,0.0
2012-05,"FINLEY RESOURCES, INC.",2,0.0
2012-05,FOREE OIL COMPANY,1,0.0
2012-05,FOREST OIL CORPORATION,3,0.0
2012-05,FORESTAR,1,1.548586
2012-05,"FORGE ENERGY, LLC",1,0.0
2012-05,"G3 OPERATING, LLC.",4,0.0
2012-05,GMX RESOURCES,2,1.61973
2012-05,"GOODRICH PETROLEUM COMPANY, LLC",3,0.0
2012-05,"GREAT WESTERN OIL & GAS COMPANY, LLC",2,0.0
2012-05,GULFPORT ENERGY CORPORATION,1,10.686234
2012-05,GUNN OIL COMPANY,1,0.0
2012-05,"HANNATHON PETROLEUM, LLC",2,6.157797
2012-05,"HELIS OIL & GAS COMPANY, L.L.C.",3,0.0
2012-05,HENRY RESOURCES LLC,8,0.0
2012-05,HESS CORPORATION,37,9.863752
2012-05,"HIBERNIA RESOURCES, LLC",1,0.0
2012-05,HIGHMOUNT EXPLORATION & PRODUCTION,7,3.058818
2012-05,"HOLMES EXPLORATION, LLC",6,10.510728
2012-05,HUNT MARCELLUS OPERATING COMPANY,1,0.0
2012-05,HUNT OIL COMPANY,7,0.0
2012-05,INDIGO MINERALS,4,0.0
2012-05,INTERSTATE EXPLORATIONS LLC,1,0.011986
2012-05,J CLEO THOMPSON,4,2.69246
2012-05,"JETTA OPERATING COMPANY, INC",2,1.27848
2012-05,"JETTA OPERATING COMPNAY, INC",1,0.0
2012-05,"JILPETCO, INC.",2,0.100016
2012-05,JOHNSON & ERNST OPERATING CO.,1,0.0
2012-05,JONES ENERGY LTD,2,0.0
2012-05,"JUNO OPERATING COMPANY II, LLC",5,0.0
2012-05,K.P. KAUFFMAN COMPANY,2,0.0
2012-05,KODIAK OIL & GAS CORP,5,0.0
2012-05,"LAREDO PETROLEUM, INC.",27,0.0
2012-05,LAYLINE PETROLEUM,2,0.0
2012-05,LCS PRODUCTION COMPANY,2,0.036763
2012-05,"LEGADO PERMIAN, LLC",8,0.0
2012-05,"LEGEND NATURAL GAS, LLC",12,0.0
2012-05,LENORMAN OPERATING LLC,2,0.0
2012-05,LEWIS ENERGY GROUP,10,0.0
2012-05,LIBERTY RESOURCES LLC,2,0.0
2012-05,"LINN ENERGY, LLC",19,51.849892
2012-05,"LONGFELLOW ENERGY, LP",1,1.29073
2012-05,"LP OPERATING, LLC",1,0.0
2012-05,MAGNET OIL LP,1,0.0
2012-05,MAGNUM HUNTER RESOURCES CORP,2,0.0
2012-05,"MAK-J ENERGY COLORADO, LLC.",10,2.216777
2012-05,MARATHON OIL,44,0.107394
2012-05,"MARLIN ENERGY SOUTHWEST GP, L.L.C.",1,0.0
2012-05,MATADOR PRODUCTION COMPANY,2,0.0
2012-05,MERIT ENERGY COMPANY,7,0.0
2012-05,"MERITAGE ENERGY COMPANY, LLC",4,0.0
2012-05,MEWBOURNE OIL COMPANY,9,0.0
2012-05,MID-STATES OPERATING COMPANY,1,1.718976
2012-05,"MIDENERGY OPERATING, LLC",1,0.075321
2012-05,MOHICAN OPERATING,1,0.0
2012-05,MUREX PETROLEUM CORP.,2,4.176396
2012-05,MURPHY EXPLORATION AND PRODUCTION USA,7,0.0
2012-05,"MWS PRODUCING, INC.",2,0.199374
2012-05,"NADEL AND GUSSMAN PERMIAN, LLC",2,1.334676
2012-05,NAVIDAD RESOURCES LLC,3,0.0
2012-05,"NEWARK E&P OPERATING, LLC",1,0.0
2012-05,NEWFIELD EXPLORATION,32,9.841084
2012-05,NFR ENERGY LLC,1,8.565438
2012-05,"NOBLE ENERGY, INC.",79,5.016048
2012-05,OASIS PETROLEUM,11,0.0
2012-05,OCCIDENTAL OIL AND GAS,89,7.414522
2012-05,"OMNI OIL & GAS, INC.",28,0.0
2012-05,OPAL RESOURCES OPERATING COMPANY,3,0.0
2012-05,OSBORN HEIRS COMPANY,1,0.0
2012-05,"PALOMA RESOURCES, LLC",2,0.0
2012-05,PARALLEL PETROLEUM LLC,2,0.046554
2012-05,"PARSLEY ENERGY OPERATIONS, LLC",4,1.670718
2012-05,PARTEE DRILLING INC,1,0.619794
2012-05,"PATRIOT RESOURCES, INC.",5,0.115626
2012-05,PDC ENERGY,12,3.460441
2012-05,PENN VIRGINIA OIL & GAS CORPORATION,3,0.0
2012-05,PENNSYLVANIA GENERAL ENERGY,4,29.089864
2012-05,"PETRO HUNT, L.L.C.",8,0.0
2012-05,"PETROGLYPH OPERATING COMPANY, INC.",3,0.0
2012-05,PETROQUEST ENERGY LLC,3,0.0
2012-05,"PIEDRA OPERATING, LLC",1,1.01262
2012-05,PIONEER NATURAL RESOURCES,78,59.684802
2012-05,PLAINS EXPLORATION & PRODUCTION COMPANY,11,0.0
2012-05,PRIMEXX OPERATING CORPORATION,1,0.0
2012-05,QEP ENERGY COMPANY,21,1.894405
2012-05,"QUANTUM RESOURCES MANAGEMENT, LLC",5,0.0
2012-05,QUICKSILVER RESOURCES INC.,4,0.0
2012-05,RANGE RESOURCES CORPORATION,24,2.690123
2012-05,"RAY RICHEY MANAGMENT COMPANY, INC.",2,0.016212
2012-05,"RELIANCE ENERGY, INC",2,0.0
2012-05,"RENEGADE OIL & GAS COMPANY, LLC",2,0.0
2012-05,REX ENERGY,3,0.0
2012-05,"RILEY EXPLORATION, LLC",1,3.821244
2012-05,RK PETROLEUM CORP.,1,0.0
2012-05,RKI EXPLORATION & PRODUCTION,1,0.0
2012-05,ROFF OPERATING COMPANY,1,0.0
2012-05,ROSETTA RESOURCES,6,16.551744
2012-05,"RSP PERMIAN, LLC",4,0.0
2012-05,"S. B. STREET OPERATING, INC.",1,0.0
2012-05,SAMSON,14,0.972608
2012-05,"SAMSON EXPLORATION, LLC",1,0.0
2012-05,SANDRIDGE ENERGY,81,8.809795
2012-05,SEABOARD OPERATING CO.,1,0.0
2012-05,SENECA RESOURCES CORPORATION,3,14.985264
2012-05,SHELL OIL COMPANY AFFILIATE,22,48.526296
2012-05,"SHERIDAN PRODUCTION COMPANY, LLC",1,0.285469
2012-05,"SLAWSON EXPLORATION COMPANY, INC.",3,0.715478
2012-05,SM ENERGY,15,0.850962
2012-05,SNYDER BROTHERS INC.,3,0.0
2012-05,"SOUTHWEST ROYALTIES, INC.",3,0.0
2012-05,SOUTHWESTERN ENERGY,56,11.784097
2012-05,SOUTHWESTERN ENERGY VENTURES COMPANY LLC,1,0.027619
2012-05,STATOIL OIL & GAS LP,12,3.146485
2012-05,STELLER ENERGY & INVESTMENT CORP,3,1.117872
2012-05,STEPHENS & JOHNSON OPERATING CO.,2,0.0
2012-05,STONE ENERGY CORPORATION,7,40.561715
2012-05,SUMMIT PETROLEUM LLC,3,2.2291499999999997
2012-05,SUNDANCE ENERGY,1,0.21504
2012-05,"SWIFT ENERGY OPERATING, LLC",4,0.0
2012-05,"SYDSON ENERGY, INC",1,0.0
2012-05,SYNERGY RESOURCES CORPORATION,7,1.567285
2012-05,TALISMAN ENERGY USA INC.,10,3.51704
2012-05,"TAQA NORTH USA, INC.",2,0.6898770000000001
2012-05,"TEXAKOMA OPERATING, L.P.",1,0.462057
2012-05,"TEXLAND PETROLEUM, LP",2,0.0
2012-05,"THE CUMMING COMPANY, INC.",2,0.0
2012-05,"THREE RIVERS OPERATING COMPANY, LLC",3,0.0
2012-05,"TRI-C RESOURCES, LLC",2,0.0
2012-05,TRIANGLE USA PETROLEUM CORPORATION,4,0.0
2012-05,"TRILOGY RESOURCES, LLC",4,1.1256344
2012-05,"TRIO CONSULTING & MANAGEMENT, LLC",2,0.0
2012-05,TRUE OIL LLC,1,0.0
2012-05,UNIT PETROLEUM,4,0.0
2012-05,VALENCE OPERATING COMPANY,2,0.314286
2012-05,"W&T OFFSHORE, INC.",7,0.0
2012-05,WALTER EXPLORATION COMPANY,1,0.0
2012-05,WEXPRO COMPANY,1,0.087981
2012-05,"WG OPERATING, INC.",1,0.0
2012-05,WHITING PETROLEUM,33,1.711541
2012-05,"WILLOWBEND INVESTMENTS, INC.",2,0.0
2012-05,WINDSOR PERMIAN LLC,1,0.0
2012-05,WODBINE ACQUISITION LLC,1,0.0
2012-05,WPX ENERGY,10,1.655302
2012-05,XTO ENERGY/EXXONMOBIL,90,35.255430000000004
2012-05,"ZAVANNA, LLC",3,0.0
2012-05,"ZENERGY, INC.",3,2.876229
2012-06,AERA ENERGY LLC,53,0.0
2012-06,AMERICAN EAGLE ENERGY CORPORATION,1,1.645
2012-06,ANADARKO PETROLEUM CORPORATION,133,36.147289
2012-06,ANTERO RESOURCES CORPORATION,7,0.0
2012-06,APACHE CORPORATION,76,0.601902
2012-06,"APOLLO OPERATING, LLC",5,0.0
2012-06,APPROACH RESOURCES,2,21.036834
2012-06,ARRINGTON OIL & GAS OPERATING LLC,1,0.0
2012-06,ARSENAL ENERGY USA INC.,2,4.167216
2012-06,"ARUBA PETROLEUM, INC.",2,0.0
2012-06,ATHLON ENERGY OPERATING LLC,12,0.0
2012-06,"ATLANTIC OPERATING, INC.",2,0.0
2012-06,"AXIA ENERGY, LLC",1,1.117861
2012-06,"BAYSWATER EXPLORATION & PRODUCTION, LLC",3,0.261622
2012-06,BAYTEX ENERGY USA LTD,2,2.867376
2012-06,"BC OPERATING, INC.",2,0.0
2012-06,BERRY PETROLEUM,7,0.377345
2012-06,BHP BILLITON PETROLEUM,32,21.830466
2012-06,"BIG STAR OIL & GAS, LLC",2,0.0
2012-06,BILL BARRETT CORP,29,18.537067999999998
2012-06,"BLACKBRUSH O & G, INC.",2,0.0
2012-06,"BLUESTEM ENERGY HOLDINGS, LLC",4,2.509881
2012-06,"BONANZA CREEK ENERGY, INC.",23,0.262723
2012-06,BP AMERICA PRODUCTION COMPANY,11,0.0
2012-06,"BRAMMER ENGINEERING, INC.",1,0.0
2012-06,BRECK OPERATING CORP.,1,0.0
2012-06,BTA OIL PRODUCERS LLC,2,0.0
2012-06,CABOT OIL & GAS CORP,14,21.819054
2012-06,CALLON PETROLEUM OPERATING COMPANY,1,9.110023
2012-06,"CARRIZO OIL & GAS, INC.",12,0.0
2012-06,"CHESAPEAKE OPERATING, INC.",158,12.552456
2012-06,CHEVRON USA INC.,53,8.042563
2012-06,CHEYENNE PETROLEUM COMPANY,1,0.0
2012-06,CHIEF OIL & GAS,4,0.0
2012-06,CIMAREX ENERGY CO.,10,0.0
2012-06,CIMAREX ENERGY CO. OF COLORADO,3,0.0
2012-06,CITATION OIL AND GAS CORP.,3,0.0
2012-06,"CLAYTON WILLIAMS ENERGY, INC.",10,0.0
2012-06,"CLEAR FORK, INC.",1,0.028
2012-06,"CML EXPLORATION, LLC",2,0.0
2012-06,COBRA OIL & GAS CORPORATION,5,7.078819
2012-06,COG OPERATING LLC,34,7.314258
2012-06,COMSTOCK OIL & GAS,7,0.0
2012-06,CONDOR ENERGY TECHNOLOGY LLC,1,0.0
2012-06,CONOCOPHILLIPS COMPANY/BURLINGTON RESOURCES,43,8.046934
2012-06,CONSOL ENERGY INC.,4,14.820468000000002
2012-06,"CONTINENTAL RESOURCES, INC",27,0.0
2012-06,CORINTHIAN EXPLORATION (USA) CORP.,1,0.0
2012-06,CORLENA OIL COMPANY,1,0.0
2012-06,CRESCENT POINT ENERGY US CORP,4,1.486716
2012-06,CRIMSON EXPLORATION OPER. INC.,1,2.940336
2012-06,"CROWNQUEST OPERATING, LLC",8,3.129042
2012-06,"DELTA CO2, LLC",2,0.0
2012-06,DELTA OIL & GAS LTD.,1,0.0
2012-06,"DENBURY ONSHORE, LLC",4,2.028793
2012-06,DEVON ENERGY PRODUCTION COMPANY L. P.,102,86.3855036
2012-06,"DTE GAS RESOURCES, LLC",6,0.0
2012-06,"EAGLE ROCK MID-CONTINENT OPERATING, LLC",1,1.533042
2012-06,"ELEMENT PETRO OPERATING II, LLC",1,0.0
2012-06,ENCANA OIL & GAS (USA) INC.,52,27.034518
2012-06,ENDEAVOR ENERGY RESOURCES,13,2.108474
2012-06,ENDURING RESOURCES LLC,1,0.0
2012-06,ENERGEN RESOURCES CORPORATION,31,0.0
2012-06,ENERGY CORPORATION OF AMERICA,5,20.324978
2012-06,ENERPLUS RESOURCES (USA) CORPORATION,5,10.83262725
2012-06,"ENERVEST, LTD.",8,0.0
2012-06,"EOG RESOURCES, INC.",80,43.200274
2012-06,EP ENERGY,11,11.488195000000001
2012-06,EQT PRODUCTION,10,49.01691
2012-06,"ESCONDIDO RESOURCES II, LLC",2,0.24205500000000002
2012-06,"EXCO RESOURCES, INC.",7,0.0
2012-06,"EXL PETROLEUM, LP",3,0.0
2012-06,EXTEX OPERATING COMPANY,1,0.0
2012-06,"FASKEN OIL AND RANCH, LTD.",10,0.0
2012-06,FIDELITY EXPLORATION & PRODUCTION,7,0.0
2012-06,"FIML NATURAL RESOURCES, LLC",7,0.0
2012-06,"FINLEY RESOURCES, INC.",2,0.0
2012-06,FOREE OIL COMPANY,1,0.0
2012-06,FOREST OIL CORPORATION,5,0.0
2012-06,"FORGE ENERGY, LLC",1,0.0
2012-06,"G3 OPERATING, LLC.",1,0.0
2012-06,"GOODRICH PETROLEUM COMPANY, LLC",1,0.0
2012-06,"GREAT WESTERN OIL & GAS COMPANY, LLC",10,0.0
2012-06,GULFPORT ENERGY CORPORATION,1,7.636619
2012-06,"HANNATHON PETROLEUM, LLC",1,0.0
2012-06,"HELIS OIL & GAS COMPANY, L.L.C.",2,0.0
2012-06,HENRY RESOURCES LLC,6,0.0
2012-06,HESS CORPORATION,25,10.533746
2012-06,"HIBERNIA RESOURCES, LLC",1,0.0
2012-06,HIGHMOUNT EXPLORATION & PRODUCTION,4,4.968717
2012-06,"HOLMES EXPLORATION, LLC",6,10.57169
2012-06,HUNT OIL COMPANY,7,0.0
2012-06,INDIGO MINERALS,5,0.0
2012-06,INTERSTATE EXPLORATIONS LLC,3,2.441902
2012-06,J CLEO THOMPSON,10,4.268422
2012-06,J-W OPERATING COMPANY,1,0.0
2012-06,"JETTA OPERATING COMPANY, INC",1,0.694659
2012-06,JOHNSON & ERNST OPERATING CO.,1,0.0
2012-06,JONES ENERGY LTD,1,0.0
2012-06,"JUNO OPERATING COMPANY II, LLC",4,0.0
2012-06,K.P. KAUFFMAN COMPANY,2,0.0
2012-06,KODIAK OIL & GAS CORP,10,2.105153
2012-06,"LAREDO PETROLEUM, INC.",22,0.0
2012-06,LAYLINE PETROLEUM,3,0.0
2012-06,LCS PRODUCTION COMPANY,3,0.0
2012-06,"LEGADO PERMIAN, LLC",2,0.0
2012-06,"LEGEND NATURAL GAS, LLC",3,0.0
2012-06,LENORMAN OPERATING LLC,3,0.0
2012-06,LEWIS ENERGY GROUP,14,0.0
2012-06,LIBERTY RESOURCES LLC,2,0.0
2012-06,"LINN ENERGY, LLC",9,34.950747
2012-06,MARATHON OIL,37,0.0
2012-06,MATADOR PRODUCTION COMPANY,3,5.902847
2012-06,MCCLURE OIL CO.,1,0.0
2012-06,"MCELVAIN ENERGY, INC.",1,0.0
2012-06,MERIT ENERGY COMPANY,5,0.0
2012-06,"MERITAGE ENERGY COMPANY, LLC",2,0.0
2012-06,MEWBOURNE OIL COMPANY,7,0.0
2012-06,MID-STATES OPERATING COMPANY,1,1.7493
2012-06,"MIDENERGY OPERATING, LLC",1,0.970622
2012-06,MUREX PETROLEUM CORP.,2,5.68995
2012-06,MURPHY EXPLORATION AND PRODUCTION USA,9,0.0
2012-06,"MWS PRODUCING, INC.",3,0.284718
2012-06,"NADEL AND GUSSMAN PERMIAN, LLC",2,1.480164
2012-06,NAVIDAD RESOURCES LLC,1,0.0
2012-06,NEWFIELD EXPLORATION,29,16.060311
2012-06,NFR ENERGY LLC,1,0.0
2012-06,"NOBLE ENERGY, INC.",63,26.028565999999998
2012-06,"O'BENCO, INC.",1,0.0
2012-06,OASIS PETROLEUM,6,1.48596
2012-06,OCCIDENTAL OIL AND GAS,100,11.718615999999999
2012-06,"OMNI OIL & GAS, INC.",76,0.0
2012-06,OPAL RESOURCES OPERATING COMPANY,4,0.982713
2012-06,"P.O.&G. OPERATING, LLC",4,0.321258
2012-06,"PALOMA RESOURCES, LLC",2,0.0
2012-06,PARALLEL PETROLEUM LLC,4,0.046024
2012-06,"PARSLEY ENERGY OPERATIONS, LLC",4,1.624938
2012-06,PARTEE DRILLING INC,1,0.712236
2012-06,"PATRIOT RESOURCES, INC.",2,0.0
2012-06,PDC ENERGY,9,1.089149
2012-06,"PEAK TEXAS RESOURCES, LLC",1,0.0
2012-06,"PECOS OPERATING COMPANY, LLC",3,0.0
2012-06,PENN VIRGINIA OIL & GAS CORPORATION,2,0.0
2012-06,PENNSYLVANIA GENERAL ENERGY,6,7.475978
2012-06,"PETRO HUNT, L.L.C.",13,8.893727
2012-06,"PETROGLYPH OPERATING COMPANY, INC.",5,0.0
2012-06,PETROQUEST ENERGY LLC,2,2.46855
2012-06,PIONEER NATURAL RESOURCES,71,65.085756
2012-06,PLAINS EXPLORATION & PRODUCTION COMPANY,10,0.0
2012-06,PRIMEXX OPERATING CORPORATION,1,0.0
2012-06,QEP ENERGY COMPANY,15,3.5117469999999997
2012-06,"QUANTUM RESOURCES MANAGEMENT, LLC",2,0.0
2012-06,QUICKSILVER RESOURCES INC.,4,0.0
2012-06,RANGE RESOURCES CORPORATION,25,0.0
2012-06,"RAY RICHEY MANAGMENT COMPANY, INC.",4,49.313716
2012-06,"RED WILLOW PRODUCTION, LLC",1,0.0
2012-06,"RELIANCE ENERGY, INC",3,0.0
2012-06,"RENEGADE OIL & GAS COMPANY, LLC",2,0.0
2012-06,RESOLUTE NATURAL RESOURCES,3,0.0
2012-06,REX ENERGY,1,0.0
2012-06,"RICE DRILLING B, LLC",4,35.456736
2012-06,RKI EXPLORATION & PRODUCTION,2,0.0
2012-06,ROFF OPERATING COMPANY,1,0.0
2012-06,ROSETTA RESOURCES,7,0.0
2012-06,"RSP PERMIAN, LLC",4,0.0
2012-06,SAMSON,6,0.106742
2012-06,"SAMSON EXPLORATION, LLC",1,0.0
2012-06,SANCHEZ OIL & GAS CORPORATION,2,6.491431
2012-06,SANDRIDGE ENERGY,94,8.58075
2012-06,SANGUINE GAS EXPLORATION,1,0.0
2012-06,SCHLACHTER OPERATING CORP.,2,0.0
2012-06,SEABOARD OPERATING CO.,1,0.0
2012-06,SENECA RESOURCES CORPORATION,8,27.932268
2012-06,SG INTERESTS I LTD.,1,0.0
2012-06,SHELL OIL COMPANY AFFILIATE,20,41.594406
2012-06,SINCLAIR OIL & GAS COMPANY,1,0.0
2012-06,"SLAWSON EXPLORATION COMPANY, INC.",7,1.471543
2012-06,SM ENERGY,14,0.0
2012-06,SNYDER BROTHERS INC.,2,0.0
2012-06,SOONER OIL AND GAS MGT INC,1,0.557424
2012-06,"SOUTHERN BAY OPERATING, L.L.C.",2,0.0
2012-06,SOUTHWESTERN ENERGY,49,4.094921
2012-06,SOVEREIGN OPERATING COMPANY LLC,2,0.594292
